timestamp,phase,model,profile,seed,MAE,RMSE,CEP50,CEP95,Accuracy,NLOSAccuracy,F1Macro,PrecisionMacro,RecallMacro,PerClassPrecision,PerClassRecall,PerClassF1,PerClassSupport,ConfusionMatrix,ClassLabels,MAEPerClass,AccuracyPerClass,ConfidenceMean,TrainTimeSec,InferTimeMS,ParamK,ModelSizeMB,FLOPsM
2025-12-29T13:17:34.441872,phase1_apple,Proposed_V2_NoAttention,base,42,7.819253444671631,15.542496681213379,4.784696578979492,19.070018768310547,91.90887666928515,91.90887666928515,0.917930986844347,0.916639767978604,0.9196479411005407,"[0.8930575035063114, 0.9402220324508966]","[0.9238302502720348, 0.9154656319290465]","[0.9081832768764486, 0.9276786968122455]","[2757, 3608]","[[2547, 210], [305, 3303]]","[0, 1]","[7.492228031158447, 8.069144248962402]","[92.38302502720347, 91.54656319290466]",0.7825868129730225,139.38305530000002,0.0019342340927013602,375.005,1.4305305480957031,nan
2025-12-29T13:20:52.753239,phase1_apple,Proposed_V2_NoAttention,base,43,4.9902544021606445,14.837371826171875,2.595644950866699,9.48839282989502,92.22309505106048,92.22309505106048,0.9212342454428586,0.9196252238668663,0.9237028281970425,"[0.8910788381742739, 0.9481716095594587]","[0.9347116430903155, 0.9126940133037694]","[0.9123738714816781, 0.9300946194040389]","[2757, 3608]","[[2577, 180], [315, 3293]]","[0, 1]","[4.942831039428711, 5.026493549346924]","[93.47116430903155, 91.26940133037694]",0.8840664625167847,198.25754259999985,0.0023335899450338937,375.005,1.4305305480957031,nan
2025-12-29T13:24:30.571318,phase1_apple,Proposed_V2_NoAttention,base,44,6.545109272003174,14.70327091217041,3.7657008171081543,15.37610149383545,92.28593872741556,92.28593872741556,0.9216085992736465,0.9208617908944617,0.9224605760623834,"[0.9040656205420827, 0.9376579612468408]","[0.9194776931447225, 0.9254434589800443]","[0.9117065276029491, 0.9315106709443437]","[2757, 3608]","[[2535, 222], [269, 3339]]","[0, 1]","[6.101577281951904, 6.884026527404785]","[91.94776931447225, 92.54434589800444]",0.8729981780052185,217.78333190000012,0.0023271956009291122,375.005,1.4305305480957031,nan
2025-12-29T13:26:49.200806,phase1_apple,Proposed_V2_NoAttention,base,45,8.287620544433594,15.893387794494629,5.245689392089844,20.26407241821289,91.73605655930872,91.73605655930872,0.9162864037711838,0.9147289917543955,0.9186368582451281,"[0.886387253204018, 0.9430707303047728]","[0.9281828073993471, 0.9090909090909091]","[0.9068036853295535, 0.925769122212814]","[2757, 3608]","[[2559, 198], [328, 3280]]","[0, 1]","[7.435883522033691, 8.938461303710938]","[92.8182807399347, 90.9090909090909]",0.7871924042701721,138.59406779999972,0.002320597014964213,375.005,1.4305305480957031,nan
2025-12-29T13:29:50.313374,phase1_apple,Proposed_V2_NoAttention,base,46,5.530770301818848,14.050191879272461,3.211205005645752,10.650988578796387,92.56873527101335,92.56873527101335,0.9245661270391565,0.9234612595367967,0.9259388719864051,"[0.9032485875706214, 0.943673931502972]","[0.9278200943054045, 0.9240576496674058]","[0.9153694757559492, 0.9337627783223638]","[2757, 3608]","[[2558, 199], [274, 3334]]","[0, 1]","[5.028352737426758, 5.91468620300293]","[92.78200943054044, 92.40576496674058]",0.8507887721061707,181.07844509999995,0.002157863315049966,375.005,1.4305305480957031,nan
